web_scraper_order,web_scraper_start_url,data,data2,image,data3,data4,data5,data6,data7,data8,Non,Prix,Adresse,Image
"1766875884-1737","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3219247_uploaded_image1_1625842824.jpg","CFA","Pikine, Sénégal","4","225 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1738","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3218966_uploaded_image1_1625834036.jpg","CFA","Medina, Dakar, Sénégal","4","235 000CFA","Mouton métisse Toubab beer Ladoum","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1739","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3218372_uploaded_image2_1625814032.jpeg","CFA","Keur Massar, Sénégal","4","45 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1740","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3218187_uploaded_image1_1625786936.jpg","CFA","Guediawaye, Dakar, Sénégal","4","105 000CFA","Mouton élevage","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1741","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3218024_uploaded_image1_1625780916.jpg","CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","4","550 000CFA","Mouton de tabaski","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1742","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3217736_uploaded_image1_1625770179.jpg","CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","4","600 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1743","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3216122_uploaded_image1_1625710005.jpg","CFA","Cambérène, Dakar, Sénégal","4","150 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1744","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3216121_uploaded_image1_1625709851.jpg","CFA","Cambérène, Dakar, Sénégal","4","170 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1745","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3215910_uploaded_image1_1625698657.jpg","CFA","Yoff, Dakar, Sénégal","4","170 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1746","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3215907_uploaded_image1_1625698578.jpg","CFA","Yoff, Dakar, Sénégal","4","125 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1747","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3215274_uploaded_image1_1625673688.jpg","CFA","Cambérène, Dakar, Sénégal","4","215 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1748","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3215139_uploaded_image1_1625669877.jpg","","Mbao, Dakar, Sénégal","4","Prix sur demande","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1749","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3215045_uploaded_image1_1625667206.jpg","CFA","Thies, Sénégal","4","250 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1750","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3214030_uploaded_image1_1625621261.jpg","CFA","Pikine, Sénégal","4","210 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1751","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3213921_uploaded_image1_1625613407.jpg","CFA","Dakar, Sénégal","4","280 000CFA","Mouton Ladoum","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1752","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3213116_uploaded_image1_1625587636.jpg","","Dakar, Sénégal","4","Prix sur demande","Mouton Ladoum Azawatt","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1753","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3212869_uploaded_image1_1625581526.jpg","CFA","Sicap Liberté, Dakar, Sénégal","4","680CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1754","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3212567_uploaded_image1_1625574053.jpg","CFA","Guediawaye, Dakar, Sénégal","4","160CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1755","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3212534_uploaded_image1_1625573376.jpg","CFA","Matam, Sénégal","4","150 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1756","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3211721_uploaded_image1_1625533041.jpg","CFA","Cambérène, Dakar, Sénégal","4","215 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1757","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3211689_uploaded_image1_1625530422.jpg","CFA","Almadies, Dakar, Sénégal","4","250 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1758","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3211669_uploaded_image1_1625529332.jpg","CFA","Dakar, Sénégal","4","320 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1759","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3211305_uploaded_image1_1625515411.jpg","CFA","Cambérène, Dakar, Sénégal","4","210 000CFA","Mouton Bali Bali","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1760","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3210932_uploaded_image1_1625502339.jpg","CFA","Dakar, Sénégal","4","300 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1761","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3210365_uploaded_image1_1625488245.jpg","CFA","Ouakam, Dakar, Sénégal","4","170CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1762","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3210359_uploaded_image1_1625488078.jpg","CFA","Ouakam, Dakar, Sénégal","4","210CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1763","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3210353_uploaded_image1_1625487898.jpg","CFA","Ouakam, Dakar, Sénégal","4","170CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1764","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209806_uploaded_image1_1625476409.jpg","CFA","Dakar, Sénégal","4","230 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1765","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209798_uploaded_image1_1625476257.jpg","CFA","Dakar, Sénégal","4","220 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1766","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209318_uploaded_image1_1625441686.jpg","CFA","Yoff, Dakar, Sénégal","4","170 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1767","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209314_uploaded_image1_1625441581.jpg","CFA","Yoff, Dakar, Sénégal","4","160 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1768","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209310_uploaded_image1_1625441413.jpg","CFA","Yoff, Dakar, Sénégal","4","125 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1769","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3209125_uploaded_image1_1625431861.jpg","CFA","Colobane, Dakar, Sénégal","4","700 000CFA","Mouton ladoum","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1770","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208903_uploaded_image1_1625424879.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","230 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1771","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208897_uploaded_image1_1625424726.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","200 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1772","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208892_uploaded_image1_1625424349.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","150 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1773","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208890_uploaded_image1_1625424293.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","300 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1774","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208888_uploaded_image1_1625424209.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","720 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1775","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208875_uploaded_image1_1625423834.jpg","","Dakar, Sénégal","4","Prix sur demande","Mouton ladoum azawatt","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1776","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208872_uploaded_image1_1625423786.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","520 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1777","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208866_uploaded_image1_1625423587.jpg","CFA","Dakar, Sénégal","4","150 000CFA","Mouton ladoum azawatt","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1766875884-1778","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border","location_on","https://images.coinafrique.com/thumb_3208863_uploaded_image1_1625423535.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","290 000CFA","Mouton","années","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
